customer_id,age,gender,tenure_months,contract_type,internet_service,online_security,tech_support,streaming_tv,monthly_charges,total_charges,num_support_calls,payment_method,churn
CUST_02843,27,Female,5,Month-to-Month,DSL,No,No,No,73.2,405.67,0,Electronic Check,1
CUST_02844,48,Female,4,Two Year,Fiber Optic,Yes,Yes,Yes,49.23,260.29,7,Electronic Check,1
CUST_02845,28,Female,6,One Year,No,No,Yes,Yes,86.1,511.53,2,Electronic Check,0
CUST_02846,36,Female,16,Month-to-Month,Fiber Optic,Yes,No,No,20.0,219.54,2,Credit Card,0
CUST_02847,32,Female,7,Two Year,DSL,No,No,No,105.76,842.05,0,Credit Card,0
CUST_02848,35,Male,70,Month-to-Month,DSL,No,Yes,Yes,25.65,1762.88,3,Credit Card,1
CUST_02849,36,Female,14,Month-to-Month,DSL,No,No,Yes,32.98,471.51,4,Bank Transfer,0
CUST_02850,36,Female,1,Month-to-Month,DSL,No,Yes,No,77.27,113.64,0,Bank Transfer,0
CUST_02851,57,Male,31,One Year,No,No,No,No,81.2,2587.59,1,Credit Card,0
CUST_02852,28,Male,9,One Year,Fiber Optic,No,Yes,Yes,127.35,1236.44,1,Mailed Check,0
CUST_02853,48,Male,25,Month-to-Month,DSL,No,No,No,73.89,1829.02,0,Electronic Check,0
CUST_02854,63,Female,7,One Year,No,No,Yes,Yes,63.79,505.99,4,Mailed Check,0
CUST_02855,37,Male,20,Month-to-Month,Fiber Optic,Yes,No,Yes,70.74,1424.68,1,Bank Transfer,1
CUST_02856,34,Male,35,One Year,DSL,No,Yes,No,112.71,4082.17,1,Mailed Check,0
CUST_02857,41,Male,63,Month-to-Month,DSL,Yes,No,No,137.73,8732.14,1,Electronic Check,0
CUST_02858,62,Male,7,One Year,DSL,Yes,Yes,Yes,59.46,407.32,3,Bank Transfer,0
CUST_02859,47,Female,9,One Year,No,Yes,No,Yes,81.28,691.89,3,Bank Transfer,0
CUST_02860,37,Female,14,One Year,Fiber Optic,Yes,No,Yes,62.77,747.43,1,Electronic Check,0
CUST_02861,52,Female,62,Month-to-Month,No,Yes,No,No,62.17,3888.4,2,Bank Transfer,0
CUST_02862,28,Male,55,One Year,DSL,Yes,Yes,Yes,121.37,6725.86,3,Bank Transfer,0
CUST_02863,55,Male,2,Month-to-Month,No,No,No,Yes,37.23,111.73,3,Electronic Check,1
CUST_02864,51,Male,3,Two Year,DSL,Yes,Yes,Yes,20.0,-57.67,2,Electronic Check,0
CUST_02865,40,Male,16,Month-to-Month,No,Yes,Yes,No,74.52,1129.47,3,Mailed Check,0
CUST_02866,32,Male,2,Month-to-Month,No,No,Yes,No,101.03,226.1,2,Credit Card,0
CUST_02867,31,Male,10,One Year,DSL,Yes,Yes,Yes,71.6,805.25,0,Bank Transfer,0
CUST_02868,53,Female,3,One Year,Fiber Optic,Yes,No,No,80.07,237.42,0,Electronic Check,0
CUST_02869,63,Female,24,Month-to-Month,Fiber Optic,No,No,Yes,87.57,2156.3,1,Mailed Check,0
CUST_02870,35,Male,71,Two Year,No,No,Yes,No,68.33,4799.52,3,Electronic Check,0
CUST_02871,51,Female,72,Two Year,DSL,No,No,Yes,81.69,5891.98,2,Mailed Check,0
CUST_02872,18,Male,11,One Year,Fiber Optic,No,No,Yes,81.19,879.34,2,Mailed Check,0
CUST_02873,36,Male,21,Month-to-Month,No,No,No,Yes,20.0,479.38,1,Mailed Check,0
CUST_02874,44,Female,46,One Year,Fiber Optic,No,No,No,68.42,3120.14,4,Electronic Check,0
CUST_02875,31,Male,2,Month-to-Month,DSL,No,No,No,20.0,123.85,2,Electronic Check,1
CUST_02876,30,Female,28,Month-to-Month,No,No,Yes,No,63.85,1772.55,3,Electronic Check,0
CUST_02877,34,Male,12,Two Year,DSL,No,No,Yes,50.14,548.21,1,Credit Card,0
CUST_02878,49,Male,5,Two Year,Fiber Optic,Yes,Yes,Yes,96.02,428.29,1,Electronic Check,0
CUST_02879,42,Female,12,Two Year,DSL,No,No,No,72.33,836.87,4,Electronic Check,0
CUST_02880,18,Male,1,Month-to-Month,DSL,Yes,No,No,79.2,97.72,1,Credit Card,1
CUST_02881,18,Male,28,Month-to-Month,Fiber Optic,No,No,No,59.26,1628.68,2,Electronic Check,1
CUST_02882,35,Male,6,Month-to-Month,Fiber Optic,No,Yes,No,96.57,538.37,0,Electronic Check,1
CUST_02883,51,Female,8,Month-to-Month,Fiber Optic,No,Yes,Yes,20.0,204.49,2,Electronic Check,0
CUST_02884,18,Male,3,Month-to-Month,Fiber Optic,No,Yes,No,38.13,-46.16,4,Electronic Check,1
CUST_02885,37,Male,47,Month-to-Month,DSL,No,No,Yes,103.59,4847.2,2,Bank Transfer,0
CUST_02886,37,Male,16,One Year,DSL,Yes,Yes,No,51.93,764.18,3,Electronic Check,0
CUST_02887,65,Female,20,One Year,Fiber Optic,Yes,No,Yes,20.0,356.57,3,Electronic Check,0
CUST_02888,39,Female,20,One Year,DSL,No,Yes,Yes,108.58,2183.77,1,Credit Card,0
CUST_02889,50,Female,12,Two Year,Fiber Optic,No,No,Yes,97.31,1157.44,1,Electronic Check,1
CUST_02890,47,Female,5,Month-to-Month,Fiber Optic,No,No,No,86.33,416.87,2,Bank Transfer,1
CUST_02891,18,Female,32,Month-to-Month,No,No,Yes,No,67.83,2230.11,4,Credit Card,0
CUST_02892,56,Male,3,One Year,Fiber Optic,No,No,No,114.82,343.79,1,Credit Card,0
CUST_02893,48,Female,2,One Year,DSL,No,Yes,No,102.76,295.82,0,Mailed Check,0
CUST_02894,52,Female,29,One Year,No,No,No,No,111.44,3267.24,1,Credit Card,0
CUST_02895,80,Male,5,Month-to-Month,No,No,No,Yes,85.87,380.99,3,Bank Transfer,0
CUST_02896,18,Female,8,Month-to-Month,Fiber Optic,No,No,No,68.68,646.18,1,Bank Transfer,0
CUST_02897,70,Male,15,One Year,No,No,No,No,53.03,809.28,1,Bank Transfer,0
CUST_02898,40,Female,14,Two Year,Fiber Optic,No,No,No,26.93,470.64,1,Electronic Check,1
CUST_02899,49,Male,29,Two Year,Fiber Optic,No,No,Yes,80.06,2308.47,3,Mailed Check,0
CUST_02900,44,Male,23,One Year,DSL,No,No,Yes,82.56,1912.51,2,Bank Transfer,0
CUST_02901,38,Female,24,One Year,Fiber Optic,No,No,Yes,54.51,1329.76,1,Electronic Check,0
CUST_02902,36,Female,30,Two Year,DSL,No,Yes,No,83.41,2493.91,2,Bank Transfer,0
CUST_02903,49,Male,8,One Year,DSL,No,No,No,55.03,503.87,0,Electronic Check,0
CUST_02904,22,Male,9,One Year,DSL,No,No,Yes,91.02,915.83,1,Bank Transfer,0
CUST_02905,56,Male,13,Two Year,DSL,Yes,Yes,No,38.54,386.31,1,Electronic Check,0
CUST_02906,38,Male,8,One Year,DSL,No,No,Yes,33.35,307.51,0,Electronic Check,0
CUST_02907,28,Male,72,Two Year,Fiber Optic,No,No,Yes,57.78,4115.62,3,Bank Transfer,0
CUST_02908,38,Male,40,Month-to-Month,DSL,No,Yes,No,89.86,3464.9,2,Electronic Check,1
CUST_02909,63,Male,4,One Year,No,No,No,Yes,30.24,146.8,3,Bank Transfer,1
CUST_02910,36,Female,1,Two Year,DSL,No,No,Yes,96.49,122.45,2,Bank Transfer,0
CUST_02911,50,Male,1,Month-to-Month,Fiber Optic,No,Yes,No,20.0,54.01,5,Electronic Check,1
CUST_02912,34,Female,6,One Year,DSL,Yes,No,No,57.6,364.14,2,Electronic Check,0
CUST_02913,56,Female,2,Month-to-Month,DSL,Yes,No,No,22.61,88.97,3,Electronic Check,1
CUST_02914,55,Male,18,Two Year,DSL,No,Yes,Yes,20.0,329.85,2,Bank Transfer,0
CUST_02915,72,Male,46,One Year,Fiber Optic,No,No,Yes,75.99,3508.87,3,Credit Card,0
CUST_02916,42,Female,32,Month-to-Month,Fiber Optic,No,No,Yes,59.67,1944.21,0,Electronic Check,1
CUST_02917,55,Male,5,Month-to-Month,DSL,Yes,No,No,23.09,183.08,2,Electronic Check,1
CUST_02918,46,Male,12,One Year,DSL,No,Yes,Yes,49.5,596.21,1,Electronic Check,0
CUST_02919,64,Female,17,One Year,DSL,No,Yes,Yes,78.25,1319.64,3,Electronic Check,0
CUST_02920,34,Female,39,Month-to-Month,No,No,No,Yes,53.96,2101.5,2,Credit Card,1
CUST_02921,56,Female,43,Two Year,Fiber Optic,No,No,No,59.04,2479.02,5,Electronic Check,0
CUST_02922,42,Male,57,One Year,DSL,No,No,Yes,53.05,3062.12,4,Electronic Check,0
CUST_02923,44,Male,17,One Year,DSL,No,No,Yes,47.53,735.16,6,Bank Transfer,0
CUST_02924,46,Female,28,Month-to-Month,No,No,No,No,47.14,1339.46,4,Bank Transfer,0
CUST_02925,48,Male,2,Two Year,DSL,No,No,Yes,46.26,96.75,2,Mailed Check,0
CUST_02926,43,Female,19,Month-to-Month,Fiber Optic,No,Yes,Yes,42.41,728.16,1,Mailed Check,0
CUST_02927,48,Male,6,One Year,DSL,No,No,Yes,34.48,132.19,4,Bank Transfer,0
CUST_02928,68,Female,13,Two Year,Fiber Optic,No,No,No,53.61,654.23,2,Bank Transfer,0
CUST_02929,59,Male,24,Month-to-Month,No,Yes,Yes,Yes,45.8,1082.05,1,Mailed Check,0
CUST_02930,58,Female,7,One Year,No,Yes,No,Yes,32.85,303.97,1,Electronic Check,0
CUST_02931,38,Male,1,Month-to-Month,Fiber Optic,No,Yes,Yes,87.98,82.44,3,Credit Card,1
CUST_02932,31,Male,1,One Year,Fiber Optic,No,No,No,101.98,129.3,2,Electronic Check,0
CUST_02933,59,Female,1,One Year,Fiber Optic,No,No,Yes,65.0,128.33,2,Mailed Check,0
CUST_02934,58,Male,1,Two Year,DSL,No,No,No,66.99,120.65,1,Bank Transfer,0
CUST_02935,67,Male,2,Two Year,No,No,Yes,No,44.22,88.09,5,Bank Transfer,0
CUST_02936,35,Female,6,One Year,Fiber Optic,No,No,Yes,97.01,546.79,2,Bank Transfer,0
CUST_02937,41,Male,6,One Year,Fiber Optic,No,Yes,Yes,117.15,727.82,1,Bank Transfer,0
CUST_02938,20,Male,72,One Year,DSL,Yes,No,No,60.09,4291.93,3,Credit Card,0
CUST_02939,39,Male,8,Month-to-Month,Fiber Optic,No,No,No,49.36,485.59,1,Electronic Check,0
CUST_02940,59,Female,3,One Year,No,No,Yes,No,75.24,269.12,1,Bank Transfer,1
CUST_02941,38,Female,18,Two Year,Fiber Optic,No,Yes,No,68.87,1250.06,1,Bank Transfer,0
CUST_02942,54,Female,46,Month-to-Month,DSL,No,No,Yes,50.0,2325.42,4,Bank Transfer,0
CUST_02943,42,Female,27,Month-to-Month,DSL,No,No,No,79.14,2145.58,0,Credit Card,1
CUST_02944,49,Female,8,Month-to-Month,DSL,No,No,Yes,93.14,726.74,4,Bank Transfer,0
CUST_02945,27,Male,19,Month-to-Month,No,No,Yes,No,41.43,812.01,3,Mailed Check,0
CUST_02946,46,Male,30,Month-to-Month,No,No,No,No,141.26,4225.69,2,Credit Card,0
CUST_02947,18,Female,31,Month-to-Month,No,Yes,Yes,Yes,20.0,716.83,2,Mailed Check,0
CUST_02948,42,Male,26,Month-to-Month,Fiber Optic,No,No,Yes,39.45,991.05,1,Mailed Check,1
CUST_02949,20,Male,49,One Year,Fiber Optic,Yes,No,Yes,72.02,3554.37,2,Bank Transfer,0
CUST_02950,63,Male,48,Month-to-Month,Fiber Optic,No,No,No,132.41,6316.36,2,Electronic Check,0
CUST_02951,56,Male,20,One Year,Fiber Optic,No,Yes,No,48.12,922.79,2,Bank Transfer,0
CUST_02952,52,Female,13,Two Year,Fiber Optic,Yes,No,No,33.03,340.05,3,Electronic Check,0
CUST_02953,67,Female,24,Two Year,Fiber Optic,No,Yes,No,81.48,1976.03,2,Credit Card,0
CUST_02954,30,Male,40,One Year,Fiber Optic,No,No,Yes,57.54,2275.06,3,Bank Transfer,0
CUST_02955,71,Male,1,Month-to-Month,DSL,No,No,Yes,84.96,139.13,1,Electronic Check,0
CUST_02956,58,Female,72,Two Year,DSL,Yes,Yes,Yes,62.88,4547.78,3,Electronic Check,0
CUST_02957,41,Male,4,One Year,No,No,Yes,Yes,39.29,164.55,2,Electronic Check,0
CUST_02958,62,Male,15,Month-to-Month,No,Yes,Yes,No,135.47,1961.47,1,Credit Card,0
CUST_02959,28,Male,49,Month-to-Month,Fiber Optic,Yes,No,No,20.0,1009.25,2,Electronic Check,1
CUST_02960,32,Female,6,Month-to-Month,DSL,No,No,No,119.61,684.54,1,Mailed Check,0
CUST_02961,35,Female,15,Month-to-Month,No,Yes,No,No,93.0,1323.33,2,Electronic Check,1
CUST_02962,37,Male,3,Month-to-Month,Fiber Optic,No,Yes,Yes,42.63,149.42,2,Credit Card,1
CUST_02963,29,Male,12,Two Year,Fiber Optic,Yes,No,Yes,121.17,1391.16,4,Mailed Check,0
CUST_02964,63,Male,4,One Year,Fiber Optic,No,No,Yes,23.86,-9.13,4,Bank Transfer,0
CUST_02965,41,Male,10,One Year,Fiber Optic,No,No,No,95.24,1017.29,0,Electronic Check,0
CUST_02966,50,Male,11,Two Year,Fiber Optic,No,No,No,20.0,191.96,1,Electronic Check,0
CUST_02967,36,Male,72,One Year,No,No,No,Yes,30.62,2117.68,1,Electronic Check,0
CUST_02968,18,Female,72,Two Year,DSL,No,No,No,30.55,2151.41,2,Bank Transfer,0
CUST_02969,49,Female,2,Two Year,DSL,No,No,No,42.48,48.91,0,Credit Card,0
CUST_02970,18,Male,31,Month-to-Month,DSL,Yes,No,Yes,65.35,2082.98,3,Electronic Check,0
CUST_02971,43,Female,1,Two Year,DSL,No,No,No,40.22,-42.93,3,Bank Transfer,0
CUST_02972,24,Male,1,One Year,DSL,Yes,No,No,20.0,-46.95,2,Electronic Check,0
CUST_02973,74,Male,2,Month-to-Month,DSL,No,No,Yes,78.9,206.83,2,Mailed Check,1
CUST_02974,58,Female,72,One Year,DSL,No,Yes,No,66.47,4763.25,4,Mailed Check,0
CUST_02975,46,Female,67,One Year,DSL,Yes,No,Yes,77.27,5188.34,2,Mailed Check,0
CUST_02976,63,Male,5,Two Year,DSL,No,Yes,No,70.16,326.24,0,Mailed Check,0
CUST_02977,32,Male,4,Month-to-Month,DSL,Yes,Yes,No,93.63,475.54,4,Credit Card,0
CUST_02978,53,Female,6,One Year,Fiber Optic,No,No,No,62.74,311.93,1,Electronic Check,1
CUST_02979,47,Female,17,Month-to-Month,Fiber Optic,Yes,Yes,Yes,95.38,1635.49,2,Credit Card,1
CUST_02980,48,Male,20,Month-to-Month,DSL,No,No,Yes,41.73,909.73,2,Mailed Check,0
CUST_02981,64,Male,6,Month-to-Month,Fiber Optic,Yes,No,Yes,43.44,241.89,2,Electronic Check,1
CUST_02982,55,Male,33,One Year,No,Yes,No,Yes,106.28,3469.59,1,Electronic Check,0
CUST_02983,49,Female,8,Two Year,No,No,Yes,No,105.67,883.72,2,Credit Card,0
CUST_02984,20,Male,61,Month-to-Month,DSL,Yes,No,Yes,82.21,5065.15,0,Bank Transfer,0
CUST_02985,30,Female,25,One Year,Fiber Optic,No,No,Yes,38.33,918.17,0,Bank Transfer,0
CUST_02986,43,Male,13,Month-to-Month,DSL,No,No,No,35.91,539.95,4,Electronic Check,0
CUST_02987,46,Female,37,Month-to-Month,DSL,Yes,No,No,104.84,3881.71,4,Electronic Check,0
CUST_02988,28,Female,40,One Year,DSL,No,No,Yes,103.18,4152.64,1,Credit Card,0
CUST_02989,80,Female,8,Month-to-Month,DSL,Yes,No,No,63.09,579.16,1,Credit Card,0
CUST_02990,67,Female,9,One Year,Fiber Optic,Yes,No,No,135.26,1255.75,1,Bank Transfer,0
CUST_02991,54,Male,65,Month-to-Month,Fiber Optic,Yes,No,Yes,78.77,5119.84,3,Bank Transfer,0
CUST_02992,46,Female,4,Month-to-Month,Fiber Optic,No,No,No,31.78,93.56,3,Bank Transfer,1
CUST_02993,41,Female,1,One Year,DSL,Yes,No,No,56.73,192.16,2,Bank Transfer,0
CUST_02994,30,Female,14,One Year,DSL,No,Yes,No,65.16,872.85,3,Bank Transfer,0
CUST_02995,46,Male,38,Month-to-Month,DSL,No,Yes,Yes,67.59,2584.4,4,Credit Card,0
CUST_02996,48,Male,35,One Year,DSL,No,No,Yes,102.5,3613.0,0,Bank Transfer,0
CUST_02997,26,Male,60,Two Year,No,No,No,No,36.31,2206.55,3,Bank Transfer,0
CUST_02998,50,Male,18,One Year,Fiber Optic,No,No,No,25.05,557.38,0,Electronic Check,1
CUST_02999,42,Male,2,Month-to-Month,No,No,No,No,83.07,168.52,4,Credit Card,1
CUST_03000,18,Male,21,One Year,Fiber Optic,Yes,No,No,49.79,1040.85,2,Mailed Check,0
CUST_03001,32,Female,36,One Year,Fiber Optic,No,No,No,137.71,5035.0,4,Credit Card,0
CUST_03002,38,Female,2,Month-to-Month,DSL,No,No,No,93.3,179.8,1,Bank Transfer,1
CUST_03003,73,Female,4,Two Year,Fiber Optic,No,No,No,49.24,240.75,1,Electronic Check,1
CUST_03004,53,Male,1,Two Year,Fiber Optic,Yes,No,No,101.39,111.11,1,Mailed Check,0
CUST_03005,24,Female,21,Two Year,No,Yes,No,Yes,86.91,1871.21,2,Credit Card,0
CUST_03006,52,Female,52,Two Year,Fiber Optic,No,No,No,84.01,4404.84,1,Electronic Check,0
CUST_03007,21,Male,26,One Year,DSL,Yes,Yes,Yes,61.33,1574.49,2,Credit Card,0
CUST_03008,61,Female,72,One Year,Fiber Optic,No,No,Yes,77.61,5495.97,2,Bank Transfer,0
CUST_03009,37,Male,1,One Year,No,Yes,Yes,No,20.0,-63.7,3,Electronic Check,0
CUST_03010,43,Female,55,Two Year,Fiber Optic,No,Yes,Yes,104.51,5656.18,2,Electronic Check,1
CUST_03011,64,Male,40,One Year,Fiber Optic,No,No,Yes,20.0,795.44,2,Electronic Check,0
CUST_03012,25,Male,9,Month-to-Month,DSL,Yes,Yes,No,51.74,348.0,4,Electronic Check,1
CUST_03013,24,Male,72,Month-to-Month,Fiber Optic,Yes,No,No,20.0,1432.0,1,Credit Card,0
CUST_03014,36,Female,8,Two Year,DSL,No,No,No,49.97,406.48,3,Bank Transfer,0
CUST_03015,60,Female,52,Month-to-Month,DSL,Yes,No,No,62.78,3307.19,1,Electronic Check,0
CUST_03016,22,Male,51,One Year,Fiber Optic,No,Yes,Yes,29.1,1509.12,6,Electronic Check,0
CUST_03017,18,Male,34,Two Year,DSL,No,No,Yes,20.0,725.09,3,Electronic Check,0
CUST_03018,38,Female,19,One Year,Fiber Optic,Yes,No,Yes,71.21,1373.72,5,Credit Card,0
CUST_03019,53,Female,3,Two Year,No,No,Yes,No,127.59,366.6,5,Bank Transfer,0
CUST_03020,63,Male,18,One Year,DSL,No,No,No,54.46,975.01,4,Electronic Check,0
CUST_03021,38,Female,10,Month-to-Month,Fiber Optic,No,No,No,93.78,895.22,3,Bank Transfer,0
CUST_03022,38,Female,37,Two Year,Fiber Optic,No,Yes,Yes,110.13,4086.27,2,Credit Card,0
CUST_03023,62,Female,34,Month-to-Month,DSL,No,No,Yes,20.0,600.79,3,Bank Transfer,0
CUST_03024,18,Male,57,Month-to-Month,Fiber Optic,No,No,No,51.28,2976.36,4,Mailed Check,1
CUST_03025,39,Male,1,Month-to-Month,Fiber Optic,No,Yes,Yes,26.71,-21.12,3,Credit Card,1
CUST_03026,47,Female,39,Month-to-Month,Fiber Optic,Yes,No,No,40.81,1599.35,1,Bank Transfer,0
CUST_03027,51,Male,66,Month-to-Month,No,Yes,No,Yes,116.06,7676.06,3,Electronic Check,0
CUST_03028,37,Female,37,Month-to-Month,Fiber Optic,No,Yes,Yes,71.71,2711.42,1,Credit Card,1
CUST_03029,45,Female,3,One Year,No,No,No,Yes,88.66,181.94,4,Credit Card,0
CUST_03030,18,Male,2,Two Year,Fiber Optic,No,No,No,63.68,111.09,2,Bank Transfer,1
CUST_03031,35,Male,1,Month-to-Month,DSL,Yes,No,Yes,28.68,56.18,1,Mailed Check,0
CUST_03032,51,Male,23,Month-to-Month,Fiber Optic,No,Yes,Yes,85.34,2050.46,1,Electronic Check,1
CUST_03033,30,Female,23,One Year,DSL,No,No,No,102.58,2357.34,2,Credit Card,0
CUST_03034,45,Female,72,One Year,Fiber Optic,No,No,No,74.52,5335.81,1,Mailed Check,0
CUST_03035,51,Male,12,Two Year,Fiber Optic,Yes,No,No,79.67,1057.43,2,Bank Transfer,0
CUST_03036,39,Male,9,Month-to-Month,Fiber Optic,No,No,Yes,27.96,291.73,4,Electronic Check,1
CUST_03037,47,Male,23,Two Year,DSL,No,No,No,86.21,2051.42,2,Electronic Check,0
CUST_03038,30,Female,41,One Year,Fiber Optic,Yes,Yes,Yes,105.38,4260.12,4,Credit Card,0
CUST_03039,41,Female,66,One Year,DSL,No,No,Yes,77.14,5117.14,0,Mailed Check,0
CUST_03040,54,Female,39,Month-to-Month,Fiber Optic,No,No,No,20.0,725.83,1,Credit Card,0
CUST_03041,47,Male,13,Month-to-Month,Fiber Optic,No,Yes,Yes,114.07,1417.64,0,Credit Card,0
CUST_03042,36,Male,24,Month-to-Month,No,No,No,No,36.66,908.82,1,Credit Card,1
CUST_03043,48,Female,46,Month-to-Month,DSL,No,Yes,No,76.63,3557.74,1,Credit Card,1
CUST_03044,55,Male,16,One Year,Fiber Optic,Yes,Yes,Yes,93.59,1473.33,1,Mailed Check,0
CUST_03045,18,Male,5,Two Year,Fiber Optic,Yes,No,Yes,97.39,558.54,1,Credit Card,0
CUST_03046,62,Male,4,One Year,No,No,Yes,No,20.0,61.55,1,Electronic Check,0
CUST_03047,39,Male,1,One Year,Fiber Optic,Yes,No,No,68.52,55.02,3,Bank Transfer,0
CUST_03048,51,Female,30,One Year,DSL,No,No,No,66.53,1994.12,0,Credit Card,0
CUST_03049,62,Male,2,Month-to-Month,Fiber Optic,No,No,No,108.17,204.19,3,Credit Card,0
CUST_03050,24,Female,6,Two Year,Fiber Optic,Yes,Yes,No,78.76,536.43,1,Mailed Check,0
CUST_03051,34,Female,8,One Year,Fiber Optic,No,No,Yes,108.44,815.46,2,Mailed Check,0
CUST_03052,40,Male,19,Month-to-Month,No,No,No,No,81.2,1505.04,1,Bank Transfer,0
CUST_03053,33,Female,12,Month-to-Month,DSL,Yes,No,Yes,62.78,693.73,2,Mailed Check,0
CUST_03054,71,Female,26,One Year,No,No,Yes,No,70.82,1935.39,1,Bank Transfer,0
CUST_03055,32,Male,1,One Year,DSL,No,No,Yes,110.71,94.48,2,Credit Card,1
CUST_03056,36,Female,3,Month-to-Month,No,No,No,No,26.09,39.85,1,Credit Card,1
CUST_03057,48,Female,16,Two Year,No,No,No,Yes,92.18,1460.49,2,Electronic Check,0
CUST_03058,26,Female,9,One Year,Fiber Optic,Yes,No,No,46.17,458.0,3,Bank Transfer,0
CUST_03059,39,Female,8,One Year,Fiber Optic,Yes,No,No,39.73,350.99,3,Electronic Check,0
CUST_03060,49,Female,1,Month-to-Month,DSL,Yes,No,No,95.7,66.94,1,Bank Transfer,0
CUST_03061,40,Female,54,Month-to-Month,DSL,No,Yes,No,38.51,2059.42,1,Electronic Check,0
CUST_03062,43,Female,28,Two Year,DSL,No,Yes,No,76.31,2063.97,0,Credit Card,0
CUST_03063,37,Female,3,Two Year,DSL,Yes,No,Yes,50.33,157.93,0,Mailed Check,0
CUST_03064,22,Male,1,Month-to-Month,Fiber Optic,No,No,No,20.0,84.12,2,Electronic Check,1
CUST_03065,49,Male,72,Month-to-Month,DSL,Yes,Yes,No,79.33,5682.78,0,Bank Transfer,0
CUST_03066,71,Male,27,Month-to-Month,No,Yes,No,Yes,68.79,1889.11,1,Electronic Check,0
CUST_03067,45,Female,12,Month-to-Month,Fiber Optic,No,No,No,20.0,210.89,1,Electronic Check,1
CUST_03068,48,Female,29,One Year,Fiber Optic,No,No,No,44.04,1222.44,2,Bank Transfer,0
CUST_03069,55,Female,33,Two Year,Fiber Optic,No,Yes,No,20.0,694.01,2,Electronic Check,0
CUST_03070,25,Male,36,Month-to-Month,DSL,No,No,Yes,86.95,3247.61,3,Electronic Check,1
CUST_03071,70,Male,15,Month-to-Month,DSL,No,No,No,106.64,1626.77,3,Mailed Check,1
CUST_03072,48,Male,13,Two Year,DSL,No,No,Yes,90.48,1155.61,2,Electronic Check,1
CUST_03073,69,Female,1,Month-to-Month,Fiber Optic,No,Yes,No,94.67,77.21,3,Bank Transfer,1
CUST_03074,34,Male,62,Two Year,Fiber Optic,No,No,No,49.47,3162.29,2,Electronic Check,0
CUST_03075,72,Male,22,One Year,DSL,No,No,No,81.41,1806.32,0,Mailed Check,0
CUST_03076,56,Female,5,Two Year,No,No,No,No,64.73,285.34,3,Bank Transfer,1
CUST_03077,53,Male,60,Month-to-Month,DSL,No,Yes,Yes,70.56,4230.45,1,Credit Card,0
CUST_03078,48,Female,59,Month-to-Month,Fiber Optic,No,No,No,93.72,5540.41,1,Electronic Check,0
CUST_03079,41,Male,72,Month-to-Month,Fiber Optic,No,Yes,Yes,100.26,7242.51,2,Credit Card,0
CUST_03080,63,Female,49,Month-to-Month,Fiber Optic,No,Yes,Yes,53.31,2687.66,2,Electronic Check,1
CUST_03081,47,Female,72,Month-to-Month,No,Yes,No,Yes,22.77,1703.28,2,Credit Card,1
CUST_03082,18,Female,6,Two Year,Fiber Optic,No,Yes,Yes,59.38,366.18,6,Electronic Check,0
CUST_03083,28,Female,44,Two Year,Fiber Optic,No,No,No,58.42,2568.48,1,Credit Card,0
CUST_03084,42,Female,41,One Year,DSL,No,Yes,No,73.54,3034.85,4,Credit Card,0
CUST_03085,49,Male,6,Month-to-Month,No,Yes,No,No,89.99,509.53,2,Electronic Check,1
CUST_03086,44,Female,2,One Year,Fiber Optic,Yes,Yes,Yes,20.0,89.0,4,Electronic Check,1
CUST_03087,63,Female,72,One Year,DSL,Yes,No,No,44.87,3220.65,1,Mailed Check,0
CUST_03088,18,Female,8,Month-to-Month,Fiber Optic,No,Yes,No,36.08,313.21,3,Mailed Check,0
CUST_03089,47,Female,49,Two Year,DSL,Yes,No,No,102.53,5109.48,2,Bank Transfer,0
CUST_03090,18,Male,1,Month-to-Month,DSL,No,No,No,58.75,86.39,0,Mailed Check,1
CUST_03091,56,Female,1,Month-to-Month,No,Yes,No,No,49.61,61.15,4,Bank Transfer,1
CUST_03092,43,Male,15,Month-to-Month,Fiber Optic,Yes,No,No,81.15,1191.37,2,Electronic Check,0
CUST_03093,51,Female,6,One Year,DSL,No,Yes,Yes,47.21,279.36,1,Electronic Check,0
CUST_03094,32,Female,28,One Year,Fiber Optic,No,Yes,Yes,64.54,1750.43,0,Electronic Check,0
CUST_03095,64,Male,20,Month-to-Month,No,Yes,No,No,119.42,2415.1,1,Electronic Check,1
CUST_03096,60,Male,1,Month-to-Month,DSL,No,Yes,No,118.59,11.87,1,Mailed Check,1
CUST_03097,53,Male,4,Month-to-Month,Fiber Optic,Yes,No,No,52.78,259.53,2,Bank Transfer,1
CUST_03098,43,Female,11,Month-to-Month,Fiber Optic,Yes,No,No,59.53,691.4,4,Credit Card,0
CUST_03099,53,Male,4,Month-to-Month,DSL,No,No,No,46.43,190.63,1,Electronic Check,0
CUST_03100,34,Female,37,Month-to-Month,Fiber Optic,No,No,No,20.0,713.35,1,Mailed Check,1
CUST_03101,57,Male,12,Month-to-Month,DSL,No,No,Yes,96.09,1152.22,5,Electronic Check,1
CUST_03102,69,Male,2,Two Year,Fiber Optic,No,No,No,137.64,186.58,1,Credit Card,0
CUST_03103,61,Female,15,One Year,No,No,No,Yes,51.7,816.64,3,Bank Transfer,0
CUST_03104,34,Male,2,One Year,DSL,Yes,No,Yes,40.5,72.8,6,Bank Transfer,0
CUST_03105,50,Male,3,Month-to-Month,No,Yes,No,No,56.81,246.21,7,Mailed Check,1
