transaction_id,product,quantity
T005788,Bananas,3
T005789,Yogurt,3
T005789,Butter,4
T005789,Eggs,3
T005789,Bread,1
T005790,Cheese,1
T005791,Yogurt,4
T005792,Rice,1
T005792,Yogurt,4
T005792,Chicken,3
T005792,Bananas,4
T005792,Tea,4
T005793,Beef,1
T005793,Tea,3
T005793,Chicken,3
T005793,Tomatoes,3
T005794,Flour,2
T005794,Chicken,2
T005795,Rice,4
T005795,Onions,2
T005795,Pasta,1
T005795,Bananas,2
T005795,Flour,3
T005795,Tomatoes,2
T005795,Chicken,1
T005795,Butter,1
T005796,Coffee,1
T005796,Apples,4
T005796,Butter,3
T005796,Beef,2
T005796,Tea,3
T005796,Cheese,3
T005796,Sugar,1
T005797,Apples,3
T005797,Butter,2
T005798,Yogurt,3
T005798,Butter,2
T005798,Cheese,4
T005798,Flour,4
T005799,Bread,2
T005799,Tomatoes,1
T005799,Yogurt,2
T005799,Butter,1
T005799,Cheese,2
T005799,Sugar,4
T005800,Rice,1
T005800,Yogurt,1
T005800,Apples,3
T005800,Chicken,4
T005800,Cheese,1
T005801,Apples,1
T005801,Pasta,1
T005802,Rice,1
T005802,Bread,4
T005802,Apples,1
T005802,Tea,2
T005802,Eggs,3
T005803,Butter,1
T005803,Eggs,3
T005803,Bread,1
T005804,Bread,4
T005804,Tomatoes,4
T005804,Butter,4
T005804,Beef,3
T005804,Sugar,4
T005805,Orange Juice,3
T005806,Bread,1
T005806,Milk,3
T005806,Yogurt,2
T005806,Butter,4
T005806,Beef,2
T005806,Eggs,2
T005806,Sugar,3
T005806,Cheese,2
T005807,Bread,2
T005807,Tomatoes,3
T005807,Apples,2
T005807,Eggs,3
T005807,Butter,4
T005807,Tea,2
T005807,Cheese,2
T005807,Sugar,3
T005808,Eggs,1
T005808,Rice,1
T005808,Bread,4
T005809,Onions,1
T005809,Bananas,3
T005809,Butter,1
T005809,Bread,4
T005810,Onions,3
T005810,Pasta,1
T005810,Orange Juice,3
T005810,Milk,3
T005810,Butter,1
T005810,Tomatoes,1
T005810,Eggs,1
T005810,Chicken,3
T005810,Bananas,4
T005810,Cheese,3
T005811,Coffee,1
T005811,Milk,2
T005811,Sugar,2
T005812,Rice,3
T005812,Bread,2
T005812,Milk,3
T005812,Flour,2
T005812,Chicken,2
T005812,Bananas,1
T005812,Beef,2
T005812,Eggs,2
T005813,Butter,1
T005813,Orange Juice,3
T005814,Bread,2
T005814,Butter,3
T005814,Pasta,3
T005814,Milk,3
T005814,Onions,2
T005814,Flour,2
T005814,Apples,2
T005814,Tomatoes,3
T005814,Bananas,1
T005814,Eggs,4
T005814,Sugar,3
T005815,Coffee,1
T005815,Milk,3
T005815,Cheese,4
T005816,Coffee,3
T005816,Milk,1
T005816,Tomatoes,3
T005816,Chicken,2
T005816,Beef,1
T005816,Tea,2
T005817,Flour,1
T005818,Rice,1
T005818,Milk,4
T005818,Yogurt,1
T005818,Butter,2
T005818,Tea,1
T005818,Eggs,3
T005819,Onions,1
T005819,Flour,2
T005819,Tomatoes,3
T005819,Chicken,4
T005819,Bananas,1
T005819,Tea,3
T005820,Pasta,1
T005820,Tea,4
T005821,Rice,1
T005821,Flour,2
T005821,Yogurt,3
T005821,Butter,4
T005821,Tea,3
T005821,Cheese,3
T005822,Rice,4
T005822,Orange Juice,1
T005822,Tomatoes,1
T005822,Bananas,1
T005822,Tea,1
T005822,Sugar,1
T005823,Bread,2
T005823,Butter,3
T005823,Coffee,1
T005823,Milk,1
T005823,Tomatoes,1
T005823,Bananas,3
T005823,Beef,1
T005823,Sugar,2
T005824,Rice,4
T005824,Coffee,2
T005824,Tomatoes,2
T005824,Flour,1
T005824,Eggs,1
T005824,Sugar,2
T005825,Butter,1
T005825,Sugar,2
T005825,Flour,1
T005826,Bread,3
T005826,Coffee,4
T005826,Pasta,2
T005826,Milk,2
T005826,Tomatoes,1
T005826,Apples,4
T005826,Yogurt,1
T005826,Butter,3
T005826,Cheese,4
T005826,Sugar,1
T005827,Butter,1
T005827,Rice,1
T005828,Yogurt,1
T005828,Tomatoes,2
T005828,Bread,1
T005829,Orange Juice,1
T005829,Chicken,3
T005829,Bananas,1
T005829,Tea,1
T005829,Eggs,3
T005829,Cheese,1
T005830,Bread,3
T005830,Flour,1
T005830,Apples,2
T005830,Butter,1
T005830,Beef,2
T005830,Tea,4
T005830,Eggs,4
T005830,Sugar,2
T005831,Bananas,1
T005831,Sugar,1
T005831,Flour,1
T005832,Rice,4
T005832,Flour,4
T005832,Yogurt,4
T005832,Chicken,4
T005832,Cheese,1
T005832,Sugar,1
T005833,Orange Juice,4
T005833,Cheese,2
T005833,Bananas,2
T005833,Chicken,1
T005834,Coffee,3
T005834,Milk,4
T005834,Eggs,3
T005835,Onions,4
T005835,Pasta,3
T005835,Flour,2
T005835,Tomatoes,1
T005835,Chicken,2
T005836,Bread,1
T005836,Pasta,4
T005836,Milk,4
T005836,Tomatoes,3
T005836,Butter,3
T005836,Sugar,3
T005837,Rice,1
T005837,Onions,4
T005837,Pasta,1
T005837,Tomatoes,2
T005837,Yogurt,1
T005837,Sugar,2
T005838,Bread,1
T005838,Onions,1
T005838,Orange Juice,3
T005838,Flour,3
T005838,Eggs,2
T005838,Butter,3
T005838,Beef,2
T005838,Tea,3
T005838,Cheese,3
T005839,Coffee,1
T005839,Butter,4
T005839,Cheese,2
T005839,Sugar,4
T005840,Onions,4
T005840,Orange Juice,3
T005840,Sugar,3
T005840,Flour,4
T005841,Sugar,3
T005842,Orange Juice,1
T005842,Tea,1
T005843,Rice,2
T005843,Orange Juice,1
T005843,Apples,4
T005843,Chicken,2
T005843,Tea,1
T005843,Sugar,2
T005844,Orange Juice,1
T005844,Flour,1
T005844,Yogurt,4
T005844,Bananas,4
T005844,Cheese,3
T005845,Orange Juice,1
T005845,Chicken,3
T005845,Eggs,1
T005845,Sugar,1
T005845,Cheese,3
T005846,Chicken,4
T005847,Rice,3
T005847,Pasta,2
T005847,Yogurt,1
T005847,Bananas,2
T005847,Tea,2
T005847,Cheese,1
T005848,Rice,2
T005848,Orange Juice,4
T005848,Apples,1
T005848,Bananas,2
T005848,Tea,1
T005848,Cheese,2
T005849,Orange Juice,2
T005849,Beef,1
T005850,Onions,1
T005850,Pasta,3
T005850,Yogurt,1
T005850,Apples,3
T005850,Butter,1
T005850,Eggs,2
T005850,Cheese,2
T005851,Apples,1
T005851,Tea,3
T005851,Flour,3
T005852,Onions,3
T005852,Pasta,4
T005852,Flour,4
T005852,Tomatoes,4
T005852,Butter,4
T005852,Eggs,3
T005853,Bread,3
T005853,Onions,3
T005853,Pasta,3
T005853,Tomatoes,1
T005853,Eggs,3
T005853,Butter,4
T005853,Cheese,4
T005853,Sugar,1
T005854,Rice,4
T005854,Pasta,2
T005854,Tomatoes,1
T005854,Eggs,4
T005854,Sugar,1
T005855,Apples,2
T005855,Beef,1
T005856,Onions,2
T005856,Yogurt,1
T005856,Butter,4
T005856,Chicken,1
T005857,Tea,1
T005857,Eggs,1
T005858,Onions,4
T005858,Orange Juice,4
T005858,Bananas,3
T005858,Beef,1
T005858,Eggs,1
T005859,Coffee,3
T005859,Beef,3
T005859,Sugar,3
T005859,Tomatoes,4
T005860,Milk,4
T005860,Flour,3
T005860,Apples,2
T005860,Yogurt,4
T005860,Bananas,1
T005860,Eggs,2
T005860,Cheese,1
T005861,Rice,1
T005861,Onions,2
T005861,Tea,2
T005861,Cheese,3
T005861,Sugar,3
T005862,Eggs,1
T005862,Sugar,4
T005863,Rice,4
T005863,Onions,1
T005863,Pasta,4
T005863,Orange Juice,1
T005863,Tomatoes,4
T005863,Bananas,3
T005864,Butter,1
T005864,Beef,2
T005864,Rice,3
T005865,Bread,1
T005865,Onions,1
T005865,Milk,3
T005865,Butter,4
T005865,Eggs,3
T005865,Sugar,2
T005866,Coffee,3
T005866,Milk,1
T005866,Yogurt,4
T005866,Butter,4
T005866,Sugar,1
T005867,Orange Juice,3
T005867,Flour,4
T005867,Chicken,2
T005867,Butter,2
T005867,Tea,1
T005867,Sugar,4
T005868,Bananas,3
T005868,Tea,4
T005869,Onions,3
T005869,Pasta,4
T005869,Tea,4
T005869,Tomatoes,3
T005870,Orange Juice,3
T005870,Chicken,4
T005870,Bananas,3
T005870,Eggs,3
T005870,Sugar,4
T005871,Bread,4
T005871,Milk,3
T005871,Apples,3
T005871,Butter,2
T005871,Beef,3
T005871,Cheese,2
T005872,Milk,4
T005872,Eggs,2
T005872,Bread,3
T005873,Coffee,1
T005873,Orange Juice,3
T005873,Milk,2
T005873,Butter,3
T005873,Tomatoes,4
T005873,Yogurt,3
T005873,Bananas,1
T005873,Eggs,3
T005873,Sugar,1
T005874,Bread,4
T005874,Pasta,1
T005874,Milk,3
T005874,Tomatoes,1
T005874,Apples,3
T005874,Eggs,4
T005875,Bread,4
T005875,Onions,3
T005875,Pasta,4
T005875,Milk,2
T005875,Bananas,4
T005875,Tomatoes,1
T005875,Chicken,2
T005875,Butter,4
T005875,Eggs,1
T005876,Onions,4
T005876,Orange Juice,2
T005876,Milk,4
T005876,Flour,2
T005876,Chicken,4
T005876,Butter,4
T005876,Eggs,3
T005876,Sugar,2
T005877,Bananas,2
T005877,Beef,4
T005877,Eggs,3
T005877,Bread,3
T005878,Cheese,4
T005879,Bread,3
T005879,Bananas,2
T005879,Tomatoes,4
T005879,Yogurt,2
T005879,Butter,2
T005879,Eggs,4
T005879,Sugar,4
T005880,Milk,1
T005880,Flour,2
T005881,Yogurt,3
T005881,Cheese,1
T005882,Onions,4
T005882,Pasta,1
T005882,Tomatoes,2
T005882,Apples,3
T005882,Beef,1
T005882,Eggs,4
T005883,Apples,2
T005884,Tomatoes,4
T005885,Rice,4
T005885,Bread,1
T005885,Apples,2
T005885,Butter,4
T005885,Eggs,3
T005885,Sugar,1
T005886,Apples,3
T005886,Beef,1
T005886,Cheese,2
T005887,Butter,1
T005887,Eggs,3
T005887,Bread,1
T005888,Bread,3
T005888,Coffee,4
T005888,Orange Juice,3
T005888,Milk,2
T005888,Butter,3
T005888,Cheese,4
T005888,Sugar,1
T005889,Coffee,2
T005889,Pasta,3
T005889,Onions,1
T005889,Tomatoes,3
T005889,Apples,3
T005889,Chicken,3
T005889,Butter,2
T005889,Beef,1
T005889,Sugar,1
T005890,Rice,1
T005890,Onions,3
T005890,Orange Juice,4
T005890,Pasta,4
T005890,Tomatoes,4
T005890,Chicken,1
T005890,Tea,2
T005891,Yogurt,2
T005891,Bananas,2
T005891,Apples,1
T005891,Onions,2
T005892,Coffee,4
T005892,Butter,4
T005892,Sugar,2
T005893,Yogurt,2
T005893,Pasta,4
T005893,Beef,3
T005894,Rice,3
T005894,Coffee,2
T005894,Orange Juice,3
T005894,Flour,2
T005894,Chicken,4
T005894,Tea,3
T005894,Sugar,2
T005895,Bread,3
T005895,Onions,4
T005895,Milk,1
T005895,Flour,1
T005895,Yogurt,4
T005895,Apples,2
T005895,Butter,2
T005896,Apples,2
T005896,Eggs,1
T005896,Bread,3
T005897,Coffee,3
T005897,Milk,4
T005898,Cheese,3
T005899,Bananas,4
T005899,Sugar,4
T005899,Flour,2
T005900,Bread,1
T005900,Milk,4
T005900,Flour,1
T005900,Apples,4
T005900,Butter,1
T005900,Beef,2
T005900,Tea,4
T005900,Eggs,3
T005900,Sugar,2
T005901,Tea,2
T005901,Sugar,1
T005902,Sugar,1
T005902,Bread,4
T005903,Yogurt,1
T005903,Bananas,3
T005903,Tomatoes,1
T005904,Butter,2
T005904,Eggs,1
T005904,Bread,4
T005905,Butter,4
T005905,Tea,2
T005905,Eggs,2
T005905,Bread,2
T005906,Rice,2
T005906,Coffee,3
T005906,Pasta,4
T005906,Milk,1
T005906,Tomatoes,1
T005906,Bananas,3
T005906,Tea,3
T005907,Tea,4
T005907,Eggs,3
T005908,Coffee,1
T005908,Milk,3
T005908,Tomatoes,1
T005908,Bananas,2
T005908,Beef,4
T005908,Tea,1
T005908,Eggs,4
T005908,Sugar,3
T005909,Rice,1
T005910,Tea,1
T005910,Cheese,1
T005911,Tea,3
T005911,Chicken,1
T005912,Bread,4
T005912,Onions,3
T005912,Pasta,3
T005912,Tomatoes,2
T005912,Yogurt,2
T005912,Butter,2
T005913,Bread,1
T005913,Butter,4
T005913,Pasta,3
T005913,Tomatoes,1
T005913,Chicken,2
T005913,Bananas,2
T005913,Eggs,4
T005913,Sugar,3
T005914,Tea,3
T005914,Tomatoes,3
T005915,Beef,3
T005915,Tea,3
T005915,Eggs,2
T005915,Bread,2
T005916,Bread,4
T005916,Milk,4
T005916,Flour,2
T005916,Yogurt,2
T005916,Tomatoes,3
T005917,Coffee,2
T005917,Milk,4
T005917,Eggs,1
T005917,Butter,4
T005917,Cheese,4
T005917,Sugar,4
T005918,Yogurt,3
T005918,Cheese,4
T005919,Rice,2
T005919,Coffee,3
T005919,Milk,1
T005919,Apples,1
T005919,Bananas,3
T005919,Eggs,2
T005920,Bread,1
T005920,Coffee,2
T005920,Milk,4
T005920,Tomatoes,2
T005920,Flour,4
T005920,Chicken,2
T005920,Butter,1
T005920,Eggs,3
T005921,Bread,3
T005921,Onions,1
T005921,Milk,4
T005921,Bananas,1
T005921,Apples,3
T005921,Butter,3
T005921,Tea,3
T005921,Eggs,4
T005922,Bread,4
T005922,Tomatoes,4
T005922,Apples,4
T005922,Bananas,1
T005922,Beef,1
T005922,Tea,2
T005922,Eggs,3
T005923,Apples,2
T005923,Bananas,4
T005923,Pasta,4
T005923,Tomatoes,1
T005924,Bread,2
T005924,Milk,4
T005924,Flour,4
T005925,Apples,1
T005925,Tea,4
T005926,Rice,4
T005926,Coffee,1
T005926,Tomatoes,3
T005926,Apples,3
T005926,Butter,2
T005926,Tea,4
T005927,Apples,3
T005927,Beef,3
T005927,Rice,3
T005928,Beef,3
T005928,Cheese,3
T005928,Chicken,3
T005929,Bread,4
T005929,Onions,2
T005929,Orange Juice,2
T005929,Milk,1
T005929,Tomatoes,2
T005929,Chicken,3
T005929,Butter,2
T005929,Beef,4
T005929,Eggs,3
T005930,Bread,2
T005930,Onions,4
T005930,Pasta,1
T005930,Apples,3
T005930,Chicken,3
T005930,Bananas,3
T005931,Rice,3
T005931,Flour,4
T005932,Onions,3
T005932,Butter,3
T005933,Rice,3
T005933,Onions,2
T005933,Chicken,1
T005933,Beef,3
T005933,Tea,4
T005933,Eggs,3
T005934,Rice,4
T005934,Onions,1
T005934,Pasta,2
T005934,Orange Juice,3
T005934,Apples,1
T005934,Butter,4
T005934,Tea,1
T005934,Eggs,3
T005935,Bread,4
T005935,Coffee,3
T005935,Milk,3
T005935,Butter,2
T005935,Eggs,3
T005935,Cheese,2
T005936,Tomatoes,1
T005937,Yogurt,3
T005937,Cheese,4
T005938,Onions,2
T005939,Orange Juice,2
T005939,Bread,2
T005940,Apples,3
T005940,Flour,1
T005941,Yogurt,1
T005942,Rice,2
T005942,Bread,3
T005942,Onions,2
T005942,Pasta,1
T005942,Yogurt,1
T005942,Apples,1
T005942,Butter,1
T005943,Onions,1
T005943,Pasta,1
T005943,Orange Juice,4
T005943,Tea,2
T005943,Sugar,1
T005944,Orange Juice,4
T005944,Tomatoes,1
T005944,Yogurt,2
T005944,Butter,4
T005944,Cheese,2
T005944,Sugar,3
T005945,Bread,3
T005945,Orange Juice,1
T005945,Flour,4
T005945,Bananas,3
T005945,Butter,2
T005945,Eggs,2
T005946,Bread,3
T005946,Tomatoes,4
T005946,Chicken,1
T005946,Butter,4
T005946,Eggs,2
T005947,Rice,1
T005947,Bread,3
T005947,Butter,2
T005947,Milk,2
T005947,Tomatoes,1
T005947,Apples,2
T005947,Eggs,4
T005947,Bananas,3
T005947,Cheese,2
T005948,Bread,3
T005948,Onions,3
T005948,Tomatoes,1
T005948,Yogurt,2
T005948,Chicken,4
T005948,Butter,2
T005948,Eggs,1
T005949,Butter,2
T005949,Bread,4
T005949,Eggs,2
T005949,Flour,4
T005950,Rice,4
T005950,Onions,1
T005950,Flour,1
T005950,Tomatoes,1
T005950,Bananas,3
T005951,Onions,1
T005951,Pasta,2
T005951,Milk,3
T005951,Tomatoes,3
T005951,Apples,1
T005951,Yogurt,1
T005951,Bananas,2
T005951,Tea,4
T005951,Eggs,1
T005952,Bananas,1
T005952,Rice,2
T005952,Bread,2
T005953,Coffee,4
T005954,Orange Juice,3
T005954,Milk,4
T005954,Bread,4
T005954,Tomatoes,4
T005955,Rice,2
T005955,Onions,2
T005955,Orange Juice,1
T005955,Apples,4
T005955,Chicken,1
T005955,Tea,2
T005956,Bread,3
T005956,Onions,3
T005956,Milk,2
T005956,Butter,2
T005956,Eggs,3
T005957,Bread,4
T005957,Milk,1
T005957,Butter,4
T005957,Eggs,1
T005957,Cheese,1
T005958,Bananas,1
T005958,Eggs,2
T005958,Sugar,4
T005958,Cheese,2
T005959,Tomatoes,3
T005959,Yogurt,4
T005959,Beef,2
T005959,Tea,2
T005959,Eggs,1
T005959,Sugar,2
T005960,Onions,2
T005960,Pasta,2
T005960,Tomatoes,3
T005960,Apples,1
T005960,Bananas,1
T005960,Beef,1
T005960,Sugar,1
T005961,Onions,2
T005961,Bananas,2
T005961,Eggs,2
T005961,Bread,3
T005962,Bread,1
T005962,Coffee,1
T005962,Tomatoes,4
T005962,Apples,4
T005962,Cheese,4
T005962,Sugar,4
T005963,Coffee,1
T005963,Onions,4
T005963,Milk,3
T005963,Tomatoes,1
T005963,Apples,1
T005963,Beef,1
T005963,Tea,1
T005963,Sugar,2
T005964,Orange Juice,3
T005964,Tomatoes,1
T005964,Yogurt,3
T005964,Apples,4
T005964,Bananas,4
T005964,Beef,1
T005964,Tea,2
T005965,Onions,3
T005965,Pasta,2
T005965,Eggs,3
T005966,Beef,3
T005967,Rice,1
T005967,Bread,1
T005967,Onions,1
T005967,Pasta,3
T005967,Flour,2
T005967,Apples,4
T005967,Yogurt,3
T005967,Tomatoes,4
T005967,Butter,4
T005967,Cheese,3
T005968,Rice,2
T005968,Bread,4
T005968,Butter,1
T005968,Milk,1
T005968,Bananas,1
T005968,Cheese,4
T005969,Onions,4
T005969,Butter,2
T005970,Coffee,2
T005970,Pasta,2
T005970,Orange Juice,2
T005970,Milk,4
T005970,Onions,3
T005970,Chicken,2
T005970,Bananas,4
T005970,Tea,3
T005970,Sugar,4
T005971,Rice,4
T005971,Bread,1
T005971,Orange Juice,4
T005971,Milk,1
T005971,Tea,3
T005971,Eggs,1
T005971,Sugar,3
T005971,Cheese,1
T005972,Coffee,1
T005972,Pasta,1
T005972,Milk,2
T005972,Tomatoes,2
T005972,Yogurt,2
T005972,Bananas,2
T005972,Eggs,4
T005972,Sugar,1
T005973,Onions,2
T005973,Chicken,4
T005974,Orange Juice,1
T005974,Apples,1
T005974,Butter,4
T005974,Beef,4
T005974,Tea,1
T005975,Rice,1
T005975,Chicken,1
T005976,Onions,2
T005976,Pasta,3
T005976,Tomatoes,4
T005976,Yogurt,1
T005976,Beef,4
T005976,Tea,3
T005977,Bread,3
T005977,Onions,4
T005977,Milk,3
T005977,Butter,2
T005977,Tea,4
T005977,Eggs,1
T005977,Sugar,4
T005978,Onions,2
T005978,Beef,3
T005978,Eggs,3
T005978,Chicken,2
T005979,Bread,1
T005979,Onions,3
T005979,Apples,1
T005979,Chicken,2
T005979,Butter,3
T005979,Tea,4
T005979,Sugar,1
T005980,Rice,1
T005980,Bread,3
T005980,Onions,4
T005980,Milk,2
T005980,Yogurt,3
T005980,Apples,2
T005980,Butter,2
T005980,Sugar,2
T005981,Bread,4
T005981,Onions,3
T005981,Orange Juice,3
T005981,Flour,4
T005981,Butter,1
T005981,Eggs,4
T005981,Cheese,2
T005982,Rice,4
T005982,Tomatoes,4
T005982,Yogurt,3
T005982,Eggs,2
T005982,Sugar,4
T005983,Bread,2
T005983,Onions,4
T005983,Butter,3
T005983,Bananas,1
T005983,Cheese,3
T005983,Sugar,1
T005984,Yogurt,4
T005984,Onions,2
T005984,Rice,2
T005984,Bread,4
T005985,Orange Juice,2
T005985,Milk,1
T005985,Tomatoes,1
T005985,Butter,4
T005985,Beef,4
T005985,Eggs,1
T005985,Sugar,1
T005986,Apples,2
T005986,Yogurt,2
T005986,Beef,1
T005986,Chicken,2
T005987,Yogurt,1
T005987,Eggs,2
T005988,Butter,4
T005988,Milk,1
T005988,Eggs,2
T005988,Bread,4
T005989,Apples,1
T005989,Cheese,3
T005989,Sugar,1
T005989,Flour,3
T005990,Onions,4
T005990,Pasta,4
T005990,Flour,1
T005990,Apples,4
T005990,Tomatoes,2
T005990,Eggs,1
T005990,Sugar,1
T005991,Flour,2
T005991,Chicken,1
T005991,Bananas,1
T005991,Beef,1
T005991,Cheese,1
T005991,Sugar,3
T005992,Onions,3
T005992,Pasta,2
T005992,Beef,4
T005992,Tomatoes,3
T005993,Onions,3
T005993,Pasta,4
T005993,Tomatoes,2
T005994,Apples,1
T005994,Eggs,1
T005994,Sugar,1
T005994,Bread,3
T005995,Bread,3
T005995,Onions,2
T005995,Flour,3
T005995,Apples,3
T005995,Chicken,1
T005995,Butter,3
T005995,Beef,1
T005995,Tea,3
T005995,Eggs,3
T005996,Yogurt,1
T005996,Butter,3
T005996,Flour,3
T005997,Orange Juice,4
T005997,Tea,4
T005998,Bread,3
T005998,Onions,2
T005998,Tomatoes,1
T005998,Yogurt,2
T005998,Butter,2
T005998,Eggs,2
T005999,Bread,4
T005999,Yogurt,1
T005999,Butter,2
T005999,Cheese,3
T005999,Sugar,3
T006000,Bread,3
T006000,Onions,3
T006000,Pasta,4
T006000,Milk,2
T006000,Butter,4
T006000,Eggs,3
T006001,Coffee,1
T006001,Milk,4
T006001,Sugar,1
T006002,Apples,4
T006002,Coffee,4
T006002,Sugar,3
T006003,Onions,1
T006003,Pasta,3
T006003,Tomatoes,1
T006003,Apples,4
T006003,Eggs,4
T006003,Chicken,2
T006003,Cheese,3
T006004,Bananas,2
T006004,Beef,4
T006005,Onions,1
T006005,Pasta,2
T006005,Tomatoes,4
T006006,Coffee,2
T006006,Milk,4
T006006,Eggs,1
T006006,Chicken,4
T006006,Butter,3
T006006,Tea,4
T006006,Cheese,4
T006006,Sugar,2
T006007,Tomatoes,2
T006007,Yogurt,2
T006007,Apples,2
T006007,Chicken,4
T006007,Butter,1
T006007,Eggs,1
T006008,Onions,3
T006008,Pasta,2
T006008,Flour,4
T006008,Tomatoes,2
T006008,Chicken,4
T006008,Eggs,1
T006008,Sugar,4
T006009,Coffee,2
T006009,Orange Juice,4
T006009,Onions,1
T006009,Flour,1
T006009,Apples,4
T006009,Butter,4
T006010,Bread,3
T006010,Orange Juice,2
T006010,Flour,2
T006010,Yogurt,1
T006010,Apples,4
T006010,Butter,1
T006011,Tea,2
T006011,Flour,2
T006012,Butter,2
T006012,Milk,3
T006012,Tea,4
T006012,Eggs,4
T006013,Flour,4
T006013,Orange Juice,1
T006013,Tomatoes,2
T006013,Chicken,4
T006014,Yogurt,1
T006014,Bananas,1
T006014,Butter,3
T006015,Rice,3
T006015,Coffee,3
T006015,Pasta,4
T006015,Milk,4
T006015,Onions,3
T006015,Apples,4
T006015,Yogurt,4
T006015,Butter,3
T006015,Sugar,1
T006016,Bread,4
T006016,Tomatoes,1
T006016,Yogurt,4
T006016,Butter,3
T006016,Beef,2
T006016,Tea,2
T006016,Cheese,3
T006017,Rice,4
T006017,Bread,4
T006017,Coffee,3
T006017,Butter,3
T006017,Milk,3
T006017,Yogurt,1
T006017,Chicken,3
T006017,Bananas,1
T006017,Eggs,3
T006017,Sugar,3
T006018,Rice,3
T006018,Apples,4
T006018,Yogurt,1
T006018,Tea,1
T006018,Sugar,2
T006019,Rice,3
T006019,Coffee,1
T006019,Flour,3
T006019,Chicken,1
T006019,Bananas,1
T006019,Beef,3
T006019,Sugar,2
T006020,Rice,2
T006020,Onions,2
T006020,Tomatoes,2
T006020,Apples,4
T006020,Eggs,2
T006021,Tomatoes,1
T006022,Rice,4
T006022,Coffee,3
T006022,Orange Juice,2
T006022,Pasta,1
T006022,Milk,1
T006022,Eggs,1
T006022,Sugar,3
T006023,Coffee,2
T006023,Orange Juice,1
T006023,Tomatoes,4
T006023,Eggs,1
T006023,Sugar,3
T006024,Coffee,2
T006024,Pasta,1
T006024,Milk,1
T006024,Onions,3
T006024,Tomatoes,4
T006025,Coffee,4
T006025,Onions,3
T006025,Milk,1
T006025,Tomatoes,2
T006025,Apples,1
T006025,Cheese,2
T006025,Sugar,3
T006026,Rice,2
T006026,Pasta,4
T006026,Apples,2
T006026,Bananas,3
T006026,Tea,3
T006027,Rice,1
T006027,Bread,3
T006027,Butter,3
T006027,Orange Juice,2
T006027,Tomatoes,4
T006027,Apples,1
T006027,Bananas,2
T006027,Eggs,3
T006027,Sugar,2
T006028,Rice,2
T006028,Orange Juice,3
T006028,Yogurt,2
T006028,Bananas,4
T006028,Beef,2
T006028,Sugar,3
T006029,Bread,3
T006029,Onions,2
T006029,Orange Juice,4
T006029,Milk,4
T006029,Butter,2
T006029,Bananas,3
T006029,Cheese,1
T006030,Tomatoes,2
T006030,Eggs,4
T006030,Rice,2
T006030,Chicken,3
T006031,Onions,4
T006031,Butter,4
T006031,Eggs,2
T006031,Bread,4
T006032,Bread,2
T006032,Onions,4
T006032,Pasta,2
T006032,Flour,1
T006032,Tomatoes,1
T006032,Butter,4
T006032,Eggs,4
T006033,Yogurt,2
T006033,Rice,1
T006033,Sugar,3
T006033,Flour,4
T006034,Apples,3
T006034,Orange Juice,4
T006034,Rice,3
T006035,Bread,1
T006035,Onions,4
T006035,Butter,1
T006035,Milk,3
T006035,Flour,2
T006035,Yogurt,4
T006035,Eggs,4
T006035,Bananas,3
T006035,Tea,2
T006035,Cheese,4
T006036,Rice,2
T006036,Coffee,1
T006036,Pasta,1
T006036,Milk,2
T006036,Onions,4
T006036,Butter,3
T006036,Tomatoes,1
T006036,Yogurt,4
T006036,Bananas,3
T006037,Orange Juice,1
T006037,Bread,3
T006037,Chicken,1
T006038,Onions,1
T006038,Yogurt,3
T006038,Chicken,3
T006038,Butter,3
T006038,Eggs,1
T006039,Yogurt,2
T006039,Eggs,1
T006040,Flour,3
T006041,Bread,1
T006041,Onions,4
T006041,Pasta,3
T006041,Milk,2
T006041,Orange Juice,1
T006041,Tomatoes,2
T006041,Apples,3
T006041,Butter,1
T006041,Eggs,3
T006042,Coffee,2
T006042,Orange Juice,3
T006042,Yogurt,3
T006042,Bananas,1
T006042,Beef,3
T006042,Tea,3
T006042,Sugar,1
T006043,Bread,2
T006043,Onions,4
T006043,Orange Juice,1
T006043,Milk,4
T006043,Pasta,1
T006043,Flour,2
T006043,Tomatoes,4
T006043,Butter,3
T006043,Eggs,2
T006044,Onions,4
T006044,Beef,2
T006045,Bread,4
T006045,Onions,3
T006045,Butter,4
T006045,Tomatoes,3
T006045,Apples,1
T006045,Chicken,2
T006045,Bananas,3
T006045,Eggs,2
T006046,Coffee,1
T006046,Milk,4
T006046,Flour,3
T006046,Yogurt,1
T006046,Bananas,2
T006047,Tea,4
T006047,Rice,3
T006048,Rice,3
T006048,Onions,2
T006048,Pasta,1
T006048,Milk,1
T006048,Butter,2
T006048,Beef,4
T006048,Tea,4
T006049,Bread,4
T006049,Onions,4
T006049,Pasta,4
T006049,Milk,3
T006049,Apples,1
T006049,Chicken,4
T006049,Butter,1
T006049,Beef,1
T006050,Rice,2
T006050,Onions,3
T006050,Pasta,1
T006050,Chicken,4
T006050,Sugar,3
T006051,Beef,3
T006051,Bread,4
T006052,Rice,3
T006052,Bread,2
T006052,Onions,2
T006052,Pasta,4
T006052,Chicken,1
T006052,Butter,4
T006052,Tea,3
T006052,Eggs,4
T006053,Tea,1
T006054,Eggs,4
T006054,Beef,2
T006054,Rice,3
T006055,Coffee,4
T006055,Milk,2
T006055,Eggs,2
